"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-24;;;;5.27;78890637646.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-23;;;;5.15;82888456216.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-20;;;;5.09;88452339790.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-19;;;;5.11;82122399063.34;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-18;;;;5.08;98426683117.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-17;;;;5.01;91279542014.87;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-16;;;;5.03;92028323844.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-13;;;;5.05;81933392142.72;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-12;;;;5.26;72953012401.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-11;;;;5.4;74403004372.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-10;;;;5.47;70669710677.28;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-09;;;;5.29;45826905690.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-06;;;;5.23;43817032782.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-05;;;;5.36;44028680244.02;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-04;;;;5.4;39999510733.49;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2012-01-03;;;;5.31;35475404063.67;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-30;;;;5.19;43074991421.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-29;;;;5.65;49549178819.42;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-28;;;;6.38;71823963303.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-27;;;;6.28;78818316359.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-26;;;;6.35;80351030540.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-23;;;;6.28;82696949243.54;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-22;;;;6.24;86413668830.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-21;;;;6.04;91834843677.09;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-20;;;;5.62;92786086877.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-19;;;;5.64;84323876588.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-16;;;;5.47;85859689583.81;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-15;;;;5.49;84765950868.85;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-14;;;;5.57;81323783857.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-13;;;;5.69;78148389874.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-12;;;;5.39;77930744185.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-09;;;;5.43;84241284968.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-08;;;;5.5;78340024286.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-07;;;;5.33;86617746905.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-06;;;;5.06;97214017498.54;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-05;;;;5.29;80339016050.4;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-02;;;;5.29;86038078420.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-12-01;;;;5.39;89232822629.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-30;;;;5.46;88050522789.64;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-29;;;;5.32;88887013823.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-28;;;;5.31;82033090207.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-25;;;;5.26;78646679937.91;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-24;;;;5.14;78868937645.68;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-23;;;;5.24;76579730572.24;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-22;;;;5.26;76405118070.26;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-21;;;;5.22;76134059733.52;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-18;;;;5.12;75517355674.96;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-17;;;;5.17;76221261879.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-16;;;;5.14;78819458844.44;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-15;;;;5.16;80620447758.33;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-14;;;;5.04;77356073180.92;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-11;;;;4.99;76564215929.78;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-10;;;;4.95;77486610313.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-09;;;;5.12;79552552530.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-08;;;;5.07;78570151714.84;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-07;;;;5.21;74771610257.75;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-03;;;;4.97;81450466375.34;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-02;;;;5.25;66410778009.49;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-11-01;;;;5.4;69513670570.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-31;;;;5.06;79838196732.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-28;;;;5.09;76174859239.35;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-27;;;;5.09;78346586585.69;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-26;;;;5.25;81908013811.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-25;;;;5.08;81444205325.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-24;;;;4.93;86109970456.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-21;;;;4.99;82200741702.75;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-20;;;;4.95;85388535994.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-19;;;;5;86042146511.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-18;;;;5.18;97976700046.04;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-17;;;;5.26;97933911004.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-14;;;;5.29;97670887236.89;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-13;;;;5.37;94299647027.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-12;;;;5.37;95877180853.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-11;;;;5.06;87096855954.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-10;;;;4.9;88138053483.28;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-07;;;;4.7;84381382756.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-06;;;;4.72;80148469621.15;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-05;;;;4.65;89896968843.73;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-04;;;;4.97;90367962401.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-10-03;;;;5.14;93764462757.91;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-30;;;;5.29;98014758300.73;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-29;;;;5.27;94602678551.68;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-28;;;;5.26;92970047606.24;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-27;;;;5.17;88858804127.73;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-26;;;;5.37;89935851204.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-23;;;;4.86;96881997675.28;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-22;;;;5.04;100345385106.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-21;;;;5.06;103149282716.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-20;;;;5.34;97730106922.88;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-19;;;;5.22;92724339207.52;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-16;;;;4.94;93183414178.13;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-15;;;;5;91281927089.79;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-14;;;;4.54;86270889905.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-13;;;;4.21;86615375532.49;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-12;;;;4.16;87586925804.57;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-09;;;;3.92;87600925475.86;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-08;;;;4.01;84549025043.32;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-07;;;;4.04;82405219599.43;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-06;;;;4.01;79454981874.83;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-05;;;;4.22;85455014482.23;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-02;;;;4.13;79430986220.47;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-09-01;;;;4.16;78033623249.11;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-31;;;;4.47;81993495475.21;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-30;;;;4.89;86389530162.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-29;;;;4.52;80108211522.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-26;;;;4.26;79998606823.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-25;;;;4.17;78870904447.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-24;;;;4;80659998412.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-23;;;;4.02;79211584481.72;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-22;;;;3.97;77941086401.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-19;;;;4.11;80164521867.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-18;;;;4.07;80031937300.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-17;;;;3.94;82148724482.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-16;;;;3.94;82965645614.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-15;;;;3.69;85204943404.72;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-12;;;;3.86;87359031532.2;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-11;;;;3.73;88798437655;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-10;;;;3.56;88297174636.84;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-09;;;;3.7;81697541606.58;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-08;;;;3.77;84032082872.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-05;;;;3.61;92648629086.8;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-04;;;;3.8;91067619212.03;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-03;;;;3.76;87244602864.43;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-02;;;;4.18;81052019033.87;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-08-01;;;;4.32;78632431339.27;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-29;;;;4.59;81660894911.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-28;;;;4.54;79019032676.81;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-27;;;;3.79;78583287629.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-26;;;;3.71;78550301484.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-25;;;;3.53;84916367620.59;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-22;;;;3.35;77143777534.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-21;;;;3.33;80125987743.18;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-20;;;;3.5;77776168662.03;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-19;;;;3.37;80893734626.59;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-18;;;;3.41;83859443851.36;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-15;;;;3.39;77522883614.31;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-14;;;;3.36;74482011751.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-13;;;;3.33;72647993148.43;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-12;;;;3.39;78207236889.67;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-11;;;;3.2;71257797202.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-08;;;;3.15;72604623015.16;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-07;;;;3.29;68811451554.87;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-06;;;;3.38;74575828463.22;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-05;;;;3.37;74410708179.84;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-04;;;;3.44;75673178871.38;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-07-01;;;;3.42;74422842009.51;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-30;;;;3.42;72831499618.5;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-29;;;;3.51;74142361131.75;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-28;;;;3.44;73126544964.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-27;;;;3.31;70083584062.11;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-24;;;;3.22;66712841005.44;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-23;;;;3.27;67115848247.51;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-22;;;;3.32;67826503804.02;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-21;;;;3.26;69398093931.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-20;;;;3.27;70345915826.16;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-17;;;;3.27;69676107342.08;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-16;;;;3.39;68571820423.99;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-15;;;;3.32;69520290088.76;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-14;;;;3.23;73646396644.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-10;;;;3.2;65996903397.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-09;;;;3.21;65470394980.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-08;;;;3.23;70834541457.52;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-07;;;;3.38;65412232815.78;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-06;;;;3.32;63432976790.06;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-03;;;;3.31;68199786561.38;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-02;;;;3.24;64664762718.09;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-06-01;;;;3.31;65569753677.05;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-31;;;;4.2;72135699251.68;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-30;;;;4.8;67474885373.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-27;;;;4.67;64037886047.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-26;;;;3.59;63950676796.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-25;;;;3.45;68190983496.42;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-24;;;;3.47;66845850692.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-23;;;;3.36;66273364958.95;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-20;;;;3.24;67318830839.23;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-19;;;;2.9;64136463108.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-18;;;;2.97;64815584381.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-17;;;;2.97;64830521959.39;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-16;;;;2.79;54607973798.66;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-13;;;;2.97;59500809897.51;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-12;;;;2.89;64026109930.47;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-11;;;;3.05;64276751848.41;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-10;;;;2.94;61143495134.13;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-06;;;;2.7;56270654186.65;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-05;;;;3.09;57433755006.14;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-04;;;;3.83;60427516471.61;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-05-03;;;;4.65;56136655830.16;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-29;;;;4.51;57485235726.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-28;;;;3.37;59256192534.19;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-27;;;;3.32;59308983065.33;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-26;;;;3.26;60491197610.64;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-25;;;;3.06;57258741883.1;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-22;;;;3.01;56400932149.41;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-21;;;;3.02;58761760021.77;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-20;;;;2.8;59778859216.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-19;;;;2.95;58686005127.67;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-18;;;;2.91;65490472478.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-15;;;;2.95;59913513176.56;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-14;;;;2.94;59194389527.85;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-13;;;;3.06;61991780913.17;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-12;;;;3.02;62101512460.81;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-11;;;;3.1;64528917695.38;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-08;;;;3.14;63905345761.82;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-07;;;;3.17;64973826885.58;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-06;;;;3.17;64598598518.12;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-05;;;;3.21;66282597307.46;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-04;;;;3.21;62391067957.44;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-04-01;;;;3.24;65457555895.07;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-31;;;;3.22;64687593491.13;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-30;;;;3.27;62921756231.54;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-29;;;;3.27;63329764474.37;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-28;;;;3.29;60554287134.67;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-25;;;;3.26;61364553678.49;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-24;;;;3.24;59380852755.22;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-23;;;;3.18;61060875848.48;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-22;;;;3.21;59166107630.85;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-21;;;;3.24;59467445072.41;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-18;;;;3.24;62920230671.94;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-17;;;;3.29;61962398326.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-16;;;;3.23;65544588958.98;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-15;;;;3.27;67026504689.33;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-14;;;;3.22;62697309550.92;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-11;;;;3.28;61912857212.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-10;;;;3.2;63481517842.62;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-09;;;;3.28;62536701617.78;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-05;;;;3.29;50238592958.29;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-04;;;;3.2;52270859512.16;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-03;;;;3.18;59772675108.74;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-02;;;;3.2;58603978180.97;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-03-01;;;;3.2;59003984591.53;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-28;;;;3.15;64766471946.93;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-25;;;;3.03;63133514363.3;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-24;;;;2.98;65636262364.47;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-22;;;;2.98;61643151160.01;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-21;;;;3;57537106458.25;;
MICEXEQRRON;ллба пеон ЮЙЖ 1 ДЕМЭ;2011-02-18;;;;2.91;59791130633.37;;
